age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
53,81.0,183.8,14.39,no,Mumbai,Engineer,Low
28,52.4,170.4,49.56,no,Chennai,Private,Medium
68,73.1,154.8,40.91,no,Mumbai,Business,Low
32,76.1,176.4,14.86,no,Delhi,Government,Medium
21,63.6,166.6,49.12,no,Delhi,Business,High
38,71.4,181.9,2.75,yes,Bangalore,Government,High
30,82.7,169.9,23.02,yes,Bangalore,Student,Medium
39,68.4,163.0,29.34,no,Lucknow,Doctor,Low
36,59.9,164.6,3.8,no,Lucknow,Business,Low
51,51.6,166.0,9.73,no,Chennai,Private,Low
31,64.1,174.9,14.39,no,Pune,Government,Medium
78,52.4,162.1,36.57,no,Hyderabad,Doctor,High
21,64.3,182.4,47.11,no,Bangalore,Private,Medium
65,63.0,173.7,31.98,yes,Delhi,Business,Medium
70,82.1,172.2,29.01,no,Bangalore,Government,High
69,71.1,170.7,27.76,no,Chennai,Engineer,High
63,108.2,169.8,18.83,no,Delhi,Freelancer,Low
44,40.0,157.3,41.73,yes,Bangalore,Government,Medium
46,74.7,172.9,27.96,no,Chennai,Student,Low
64,63.2,189.3,13.04,no,Pune,Engineer,Low
45,55.7,176.9,8.57,no,Pune,Private,Medium
52,69.6,174.4,49.3,no,Chennai,Freelancer,Medium
25,68.4,154.7,2.84,no,Delhi,Engineer,Medium
33,86.2,180.9,46.81,no,Delhi,Government,High
59,71.4,178.0,12.48,no,Hyderabad,Freelancer,Medium
53,59.6,181.7,33.56,no,Delhi,Teacher,Low
47,75.0,161.0,16.47,no,Pune,Engineer,Low
35,66.6,166.0,43.27,yes,Chennai,Student,Low
19,53.1,155.1,28.09,no,Delhi,Student,Medium
66,66.3,154.3,8.77,yes,Pune,Government,High
30,73.5,164.2,14.95,no,Pune,Business,Low
21,71.1,174.7,17.38,no,Delhi,Government,Medium
43,75.0,165.8,44.52,yes,Chennai,Engineer,Medium
42,62.1,163.3,38.8,no,Lucknow,Private,Low
47,74.8,173.4,41.82,no,Hyderabad,Doctor,High
28,71.8,140.0,4.51,yes,Chennai,Teacher,Low
24,71.9,164.6,29.78,no,Lucknow,Government,Medium
48,70.5,173.4,49.96,no,Delhi,Teacher,Medium
61,102.6,166.0,39.69,no,Delhi,Teacher,Medium
27,86.7,183.0,7.79,no,Pune,Student,High
56,74.4,163.4,34.58,yes,Delhi,Student,Medium
30,58.0,164.1,37.78,no,Hyderabad,Business,Medium
48,65.6,160.1,26.68,no,Pune,Engineer,Medium
24,94.2,162.4,5.78,yes,Chennai,Freelancer,Low
80,61.6,172.8,3.66,yes,Kolkata,Student,Low
73,67.5,178.1,47.01,no,Mumbai,Teacher,Medium
66,66.7,191.5,14.36,no,Bangalore,Freelancer,Low
59,75.5,175.8,20.19,yes,Mumbai,Student,Medium
78,63.5,158.2,40.17,yes,Hyderabad,Government,Low
59,72.7,182.4,35.08,yes,Chennai,Engineer,Low
73,63.8,174.9,48.49,no,Pune,Student,Medium
53,89.7,170.3,6.46,yes,Kolkata,Government,Medium
37,59.7,180.7,35.93,no,Lucknow,Engineer,Medium
21,84.7,193.7,5.95,yes,Hyderabad,Business,Medium
71,61.2,168.1,2.01,no,Pune,Student,Low
24,57.2,161.7,7.77,yes,Chennai,Engineer,Medium
71,59.5,183.3,31.6,no,Delhi,Government,Low
18,44.3,196.6,34.46,no,Hyderabad,Government,Low
61,76.6,171.4,23.04,no,Bangalore,Engineer,Low
73,52.5,170.3,4.21,yes,Lucknow,Government,Low
62,64.6,171.7,32.43,no,Lucknow,Private,Low
59,81.4,174.5,6.12,no,Mumbai,Doctor,Low
64,80.9,155.9,8.8,yes,Chennai,Business,Low
76,48.5,173.1,26.6,yes,Kolkata,Student,Low
30,74.7,172.7,18.34,no,Delhi,Doctor,Medium
72,87.1,172.2,24.31,yes,Kolkata,Student,Medium
39,60.4,171.7,32.48,no,Bangalore,Freelancer,High
71,77.7,171.0,9.68,yes,Lucknow,Teacher,High
38,52.9,149.0,44.87,no,Kolkata,Teacher,High
39,75.8,162.8,28.86,no,Kolkata,Engineer,Medium
45,72.0,178.6,3.06,no,Pune,Doctor,Low
26,79.9,180.9,32.17,no,Lucknow,Private,High
43,79.0,165.8,24.23,no,Delhi,Engineer,Medium
26,49.7,160.4,35.68,no,Kolkata,Engineer,Medium
32,72.0,177.2,39.63,no,Delhi,Private,Medium
27,91.8,172.7,47.06,no,Bangalore,Engineer,Medium
41,40.0,168.8,49.92,yes,Chennai,Teacher,Medium
75,84.5,178.6,28.38,no,Delhi,Private,Low
74,94.0,158.2,28.95,no,Hyderabad,Government,Low
78,47.7,181.6,3.08,no,Pune,Engineer,Medium
59,59.9,155.0,43.53,no,Hyderabad,Private,Medium
25,77.8,161.7,3.38,yes,Chennai,Private,High
41,56.7,159.6,32.37,no,Pune,Government,Medium
33,90.5,164.2,6.73,no,Pune,Private,High
66,85.9,173.1,15.72,yes,Pune,Government,High
43,49.2,176.8,8.74,no,Lucknow,Private,Medium
44,58.9,169.2,8.59,no,Mumbai,Engineer,Medium
54,81.5,157.2,5.58,no,Kolkata,Engineer,Medium
21,81.0,150.0,17.26,no,Chennai,Engineer,Low
67,103.3,178.5,22.34,no,Kolkata,Doctor,Low
41,56.8,177.2,24.29,no,Delhi,Student,Medium
36,91.9,180.7,23.11,no,Kolkata,Doctor,High
53,56.3,168.7,27.14,no,Pune,Business,High
77,77.5,176.7,43.27,yes,Bangalore,Government,Low
56,83.4,163.6,32.33,no,Hyderabad,Freelancer,Low
27,40.0,174.8,2.83,no,Chennai,Doctor,Low
42,83.7,165.2,10.3,no,Kolkata,Private,Low
35,90.8,161.9,18.75,no,Lucknow,Government,Low
36,86.4,172.3,47.55,no,Chennai,Private,Low
53,100.8,171.8,5.75,yes,Chennai,Government,Medium
27,84.5,179.1,36.09,no,Bangalore,Government,Low
50,61.9,157.2,3.59,no,Delhi,Business,High
72,88.6,179.3,19.4,yes,Kolkata,Freelancer,Medium
67,61.1,171.3,38.97,yes,Lucknow,Teacher,Low
22,71.2,180.7,18.51,no,Mumbai,Private,Medium
64,82.5,180.6,22.65,yes,Pune,Student,High
66,76.7,145.7,45.45,no,Chennai,Engineer,High
52,90.3,180.5,5.18,no,Lucknow,Business,Medium
61,107.3,180.9,27.33,no,Delhi,Teacher,High
51,52.9,157.4,19.58,no,Mumbai,Student,Medium
50,65.1,154.4,48.26,no,Chennai,Private,Low
72,74.7,177.7,40.1,no,Mumbai,Business,Medium
38,63.1,171.1,7.86,yes,Kolkata,Teacher,Medium
34,68.9,163.6,46.52,no,Kolkata,Freelancer,Medium
39,81.6,184.4,12.14,yes,Lucknow,Engineer,Medium
65,79.6,173.0,6.07,no,Hyderabad,Teacher,Low
54,73.7,149.1,28.0,no,Chennai,Teacher,Low
32,72.2,159.8,37.36,yes,Lucknow,Engineer,Medium
52,66.6,180.4,36.37,no,Lucknow,Government,Low
45,91.1,170.4,27.63,no,Chennai,Government,Low
24,95.0,162.8,25.65,no,Hyderabad,Business,Low
49,85.3,174.5,48.54,no,Lucknow,Teacher,Low
28,52.8,163.9,41.39,no,Kolkata,Engineer,Medium
27,66.1,157.5,35.53,yes,Delhi,Business,Low
26,73.0,180.2,11.37,no,Mumbai,Engineer,Medium
31,55.9,181.7,41.35,no,Chennai,Doctor,Low
30,71.2,174.8,37.99,no,Chennai,Private,High
78,70.3,154.7,49.62,no,Bangalore,Business,Low
74,86.3,188.5,8.38,no,Lucknow,Doctor,Low
79,62.5,188.2,36.33,no,Mumbai,Government,Medium
42,87.4,182.7,49.0,no,Hyderabad,Private,Medium
19,55.6,173.0,24.2,no,Pune,Teacher,Medium
52,57.7,170.9,37.2,no,Kolkata,Private,High
24,64.3,174.4,48.82,yes,Hyderabad,Private,Low
38,70.7,158.6,28.28,no,Chennai,Freelancer,Medium
35,40.0,164.6,35.55,no,Chennai,Teacher,Low
20,76.9,164.1,2.96,no,Kolkata,Freelancer,Low
59,95.6,176.1,26.94,no,Pune,Teacher,Medium
71,79.8,172.5,14.28,no,Mumbai,Freelancer,Low
78,66.8,160.4,8.3,no,Lucknow,Business,Low
56,53.7,154.1,36.01,yes,Delhi,Private,Medium
58,42.8,173.6,3.88,no,Kolkata,Student,Low
66,45.4,159.4,45.43,no,Delhi,Business,Medium
28,68.0,157.4,26.85,no,Chennai,Business,Low
56,101.6,191.0,33.12,yes,Delhi,Student,High
41,40.0,193.1,14.16,yes,Delhi,Business,Medium
77,80.5,165.5,10.75,no,Kolkata,Government,Medium
63,59.8,151.8,13.7,no,Hyderabad,Doctor,Medium
36,65.0,182.1,13.15,no,Chennai,Student,Medium
21,55.9,173.4,43.5,no,Mumbai,Student,Low
43,49.5,177.7,39.79,yes,Bangalore,Private,Medium
55,71.9,163.7,42.93,no,Delhi,Freelancer,Medium
59,73.9,159.6,37.27,no,Chennai,Doctor,Medium
49,80.0,167.6,32.89,no,Bangalore,Student,High
56,44.7,171.7,27.34,no,Mumbai,Private,Low
62,83.1,162.7,14.74,no,Bangalore,Student,Low
63,83.4,183.0,35.86,no,Mumbai,Doctor,Low
53,76.4,152.6,8.56,yes,Lucknow,Engineer,High
57,63.7,174.1,26.53,no,Hyderabad,Engineer,Low
54,74.6,171.3,11.37,no,Bangalore,Freelancer,Medium
50,67.6,182.2,26.23,no,Mumbai,Government,Medium
53,84.5,160.4,16.11,no,Hyderabad,Freelancer,Medium
20,64.5,177.1,4.57,no,Pune,Engineer,Low
26,71.6,174.8,26.18,yes,Pune,Doctor,Low
25,43.9,172.4,10.73,no,Delhi,Teacher,Low
50,74.6,161.1,9.74,yes,Bangalore,Freelancer,High
76,58.8,162.3,20.45,yes,Mumbai,Business,Low
23,77.7,167.0,19.37,no,Lucknow,Private,High
58,81.8,165.0,43.61,no,Chennai,Student,Low
56,60.9,182.6,29.1,yes,Kolkata,Private,High
21,70.5,171.4,43.02,no,Hyderabad,Doctor,Low
30,72.6,177.9,9.05,no,Bangalore,Business,Low
66,75.5,155.5,19.15,no,Hyderabad,Doctor,Low
77,81.8,151.6,28.66,yes,Bangalore,Student,Low
19,79.9,168.2,9.35,yes,Bangalore,Teacher,Medium
77,64.3,157.2,8.15,no,Bangalore,Doctor,Medium
22,94.0,170.4,33.75,no,Kolkata,Business,Low
61,81.3,161.6,33.38,yes,Bangalore,Government,Low
44,91.1,173.1,13.24,no,Hyderabad,Business,High
49,75.2,162.2,12.9,no,Delhi,Student,Low
38,76.1,175.6,37.78,no,Delhi,Private,Low
25,68.2,161.2,7.62,no,Chennai,Government,Medium
55,63.3,151.4,46.32,no,Kolkata,Engineer,Medium
25,84.6,178.5,47.3,no,Hyderabad,Student,Low
67,74.0,162.3,43.81,yes,Lucknow,Government,Low
20,68.0,183.7,12.11,no,Pune,Government,High
71,54.7,163.6,2.81,no,Chennai,Freelancer,Medium
61,93.3,161.8,46.96,yes,Delhi,Student,Medium
78,71.7,167.2,18.51,no,Bangalore,Private,Low
75,51.6,164.4,16.9,yes,Bangalore,Engineer,High
20,71.2,171.3,14.56,no,Mumbai,Teacher,Medium
39,67.0,174.0,13.74,yes,Kolkata,Doctor,Medium
23,66.4,175.5,37.26,no,Mumbai,Business,Medium
19,78.6,169.1,45.58,no,Kolkata,Freelancer,High
40,67.0,155.0,39.73,no,Kolkata,Doctor,Low
61,65.4,187.2,34.36,no,Bangalore,Freelancer,Low
19,90.4,166.3,15.81,no,Bangalore,Doctor,High
55,43.9,165.8,28.25,no,Chennai,Business,Medium
34,69.2,169.1,13.37,no,Delhi,Engineer,High
52,83.9,167.4,7.35,no,Delhi,Business,Medium
51,79.4,152.5,7.77,no,Bangalore,Private,Low
40,85.3,175.7,30.98,no,Delhi,Engineer,Low
47,100.3,161.8,3.85,no,Kolkata,Freelancer,Low
69,95.5,166.8,48.72,yes,Delhi,Engineer,High
25,52.7,187.6,49.78,yes,Hyderabad,Student,Medium
39,45.8,179.4,9.17,no,Lucknow,Private,Medium
61,74.9,186.1,22.51,no,Chennai,Teacher,Medium
75,49.7,163.2,38.87,no,Delhi,Government,Low
53,41.1,177.3,47.84,no,Delhi,Student,Low
22,74.7,174.0,44.78,no,Pune,Freelancer,Low
30,78.5,169.5,14.23,yes,Chennai,Teacher,High
46,95.7,162.5,6.09,yes,Chennai,Engineer,Low
48,81.5,180.8,15.86,no,Bangalore,Government,Medium
64,98.8,164.9,22.99,yes,Chennai,Government,Medium
74,75.3,171.4,19.28,no,Hyderabad,Student,Low
72,53.0,179.1,39.15,no,Bangalore,Doctor,High
33,82.3,160.2,14.37,no,Kolkata,Business,High
59,90.0,159.1,43.21,yes,Mumbai,Business,Medium
79,75.9,195.2,12.83,yes,Lucknow,Business,Medium
47,91.8,161.4,19.34,yes,Delhi,Freelancer,Medium
74,68.2,186.2,23.49,no,Chennai,Teacher,Medium
72,78.2,169.5,15.98,yes,Lucknow,Business,Medium
33,67.4,165.7,38.79,yes,Delhi,Teacher,High
29,105.7,166.7,21.66,no,Kolkata,Teacher,Low
34,82.6,169.4,44.58,yes,Mumbai,Private,Low
33,53.2,183.4,48.25,yes,Chennai,Government,Medium
29,97.8,177.6,43.27,no,Pune,Teacher,Low
25,59.0,167.9,27.09,no,Bangalore,Doctor,High
37,70.2,151.3,26.47,no,Bangalore,Freelancer,Medium
20,77.0,170.2,12.36,no,Chennai,Government,Medium
33,78.2,171.3,30.43,no,Chennai,Engineer,High
47,77.3,182.6,47.73,yes,Kolkata,Doctor,Low
62,53.0,155.3,5.87,no,Mumbai,Engineer,Low
40,77.3,165.1,38.12,no,Chennai,Doctor,High
45,86.5,164.7,43.74,no,Bangalore,Teacher,Medium
68,86.1,169.4,49.36,no,Lucknow,Engineer,High
57,50.5,170.9,18.07,no,Mumbai,Government,High
71,60.2,174.4,19.07,no,Chennai,Business,Low
22,54.3,151.1,13.03,no,Mumbai,Doctor,Medium
37,75.1,171.7,39.88,yes,Kolkata,Engineer,Medium
57,46.7,172.5,8.72,yes,Hyderabad,Business,Low
73,53.2,170.8,14.85,yes,Pune,Student,Medium
61,60.0,168.2,16.17,no,Chennai,Private,Low
18,43.0,140.0,20.0,no,Chennai,Teacher,Medium
74,69.6,175.7,22.24,no,Pune,Doctor,Low
47,40.0,160.3,28.83,no,Mumbai,Doctor,Medium
38,77.3,176.1,47.52,yes,Chennai,Government,High
37,64.0,182.5,13.87,yes,Lucknow,Government,High
23,60.6,153.2,39.4,no,Mumbai,Student,Medium
39,63.1,175.8,34.47,no,Hyderabad,Engineer,Low
35,69.1,157.6,7.57,no,Mumbai,Doctor,Medium
25,78.9,169.6,40.9,no,Chennai,Doctor,Medium
56,89.8,168.7,6.35,no,Bangalore,Private,Low
49,85.2,177.6,37.47,no,Pune,Doctor,Low
50,103.5,176.1,36.36,no,Kolkata,Private,Low
70,80.1,172.6,35.09,yes,Mumbai,Private,Low
33,72.1,153.6,15.28,yes,Bangalore,Doctor,High
29,63.1,144.9,29.52,no,Mumbai,Student,Medium
55,63.6,179.1,38.56,no,Lucknow,Private,High
69,78.1,177.5,32.6,no,Bangalore,Teacher,Low
51,55.0,160.0,40.61,no,Chennai,Doctor,Low
78,73.4,173.5,35.02,no,Kolkata,Student,Medium
31,69.7,167.9,15.17,yes,Pune,Business,Medium
53,59.1,180.9,9.35,no,Bangalore,Private,Medium
50,54.2,170.8,32.33,no,Delhi,Doctor,Medium
40,107.9,179.0,38.47,no,Mumbai,Engineer,Low
67,49.1,163.9,8.83,no,Bangalore,Student,High
62,69.0,172.9,10.39,no,Kolkata,Engineer,Medium
19,88.3,165.9,2.58,yes,Lucknow,Teacher,High
58,77.9,163.8,27.52,no,Kolkata,Business,Medium
38,62.9,146.7,28.03,no,Lucknow,Engineer,Medium
19,52.1,179.2,26.0,yes,Kolkata,Private,Medium
44,71.9,187.5,17.17,no,Pune,Doctor,Medium
74,40.0,156.1,22.53,no,Hyderabad,Student,High
26,72.5,176.9,38.78,no,Bangalore,Private,Low
18,70.5,176.5,10.73,yes,Bangalore,Business,Low
28,86.1,164.9,11.67,no,Chennai,Student,Medium
20,52.8,162.6,34.01,yes,Pune,Freelancer,Low
69,65.1,181.8,43.61,no,Delhi,Private,Medium
79,76.6,180.8,18.34,no,Hyderabad,Government,Medium
40,73.1,174.5,46.77,no,Bangalore,Private,Low
43,49.9,164.8,4.77,no,Hyderabad,Business,Medium
21,60.3,180.9,7.69,no,Chennai,Freelancer,High
35,91.0,161.6,24.08,no,Pune,Government,Low
72,73.9,184.2,36.73,no,Mumbai,Engineer,Medium
23,45.0,186.3,19.8,no,Delhi,Teacher,Medium
52,83.2,181.8,28.63,no,Hyderabad,Government,High
39,46.0,173.4,3.37,no,Kolkata,Student,Medium
60,65.4,144.5,24.17,no,Delhi,Doctor,Low
32,78.4,168.2,13.64,no,Lucknow,Freelancer,Low
39,88.2,187.6,26.79,yes,Mumbai,Student,Low
77,40.0,179.4,27.24,yes,Pune,Government,Medium
54,80.7,174.4,38.15,no,Pune,Teacher,Low
69,82.9,163.2,27.91,yes,Bangalore,Government,Medium
59,61.6,180.2,31.48,no,Bangalore,Engineer,Low
29,71.4,154.3,27.42,yes,Hyderabad,Doctor,Low
64,40.0,168.3,49.54,no,Chennai,Doctor,Medium
66,40.0,187.4,40.0,no,Bangalore,Private,Low
59,86.6,162.0,38.27,no,Bangalore,Engineer,Medium
55,61.9,176.1,32.11,no,Delhi,Student,Low
35,64.8,152.4,27.36,no,Mumbai,Freelancer,Low
62,73.5,163.5,18.55,no,Kolkata,Doctor,Low
52,64.5,171.8,39.63,no,Kolkata,Student,Medium
47,63.1,173.5,11.1,yes,Chennai,Student,High
41,75.9,190.7,3.75,no,Pune,Engineer,Medium
59,47.6,165.0,35.51,no,Pune,Teacher,Medium
47,87.4,175.9,8.95,no,Mumbai,Private,Low
31,66.5,175.7,45.38,yes,Delhi,Teacher,Low
23,54.9,164.1,38.99,no,Pune,Student,Low
20,52.9,179.6,30.91,no,Lucknow,Private,Low
33,70.6,176.7,17.07,no,Kolkata,Engineer,Low
24,65.4,167.3,32.62,no,Lucknow,Teacher,Low
69,46.8,171.9,24.89,yes,Lucknow,Government,Low
31,61.0,160.4,15.98,no,Lucknow,Student,Low
26,57.9,161.1,47.36,yes,Pune,Freelancer,Low
32,88.9,169.8,9.77,no,Chennai,Doctor,Low
38,72.0,177.5,38.16,no,Lucknow,Doctor,High
52,93.5,166.7,40.4,yes,Bangalore,Government,High
19,59.4,163.8,47.69,no,Bangalore,Business,Medium
44,65.6,167.7,28.37,no,Pune,Business,High
19,75.8,178.3,27.67,yes,Hyderabad,Business,Medium
52,79.1,156.5,46.17,no,Delhi,Teacher,Medium
35,80.8,178.6,40.45,yes,Kolkata,Private,Low
31,56.7,175.1,38.65,no,Hyderabad,Government,Low
37,57.1,156.4,39.88,no,Hyderabad,Freelancer,Low
35,64.7,167.6,25.67,yes,Hyderabad,Doctor,Low
27,92.2,176.4,3.99,no,Bangalore,Doctor,Low
42,55.0,150.9,11.52,no,Chennai,Freelancer,Low
19,62.1,159.6,32.86,no,Pune,Teacher,Medium
42,80.9,154.8,21.02,no,Chennai,Doctor,Medium
78,80.1,164.2,31.12,no,Kolkata,Doctor,Low
71,78.3,180.4,28.48,no,Lucknow,Student,Medium
50,71.2,178.0,23.06,no,Hyderabad,Freelancer,Low
53,54.0,164.9,13.27,no,Delhi,Doctor,Low
48,59.6,180.3,36.51,no,Chennai,Freelancer,Medium
31,86.9,176.6,45.63,no,Mumbai,Student,High
18,81.6,182.8,38.96,no,Chennai,Business,Medium
63,50.0,169.1,7.76,no,Lucknow,Engineer,Medium
33,83.0,175.4,27.82,no,Lucknow,Student,Low
71,89.6,203.7,42.1,yes,Delhi,Private,Low
63,70.8,166.9,30.37,no,Lucknow,Government,Medium
78,76.4,169.4,23.1,no,Hyderabad,Doctor,Low
69,85.2,168.4,15.66,no,Chennai,Freelancer,Medium
20,59.6,169.1,17.86,no,Hyderabad,Business,Medium
52,104.9,175.6,13.62,no,Bangalore,Engineer,High
58,88.3,170.6,11.39,yes,Delhi,Engineer,Medium
23,77.9,156.4,30.27,yes,Bangalore,Freelancer,Medium
42,69.5,170.2,26.45,no,Bangalore,Business,Medium
30,77.4,164.7,37.27,yes,Kolkata,Business,Low
70,46.6,152.7,16.78,no,Pune,Engineer,Low
51,101.2,181.5,24.12,yes,Hyderabad,Freelancer,Low
25,86.9,164.7,34.66,no,Hyderabad,Engineer,Medium
38,92.0,173.8,48.24,yes,Hyderabad,Doctor,Medium
51,70.5,140.0,18.75,no,Hyderabad,Government,Medium
21,64.6,175.0,16.31,no,Pune,Student,Medium
42,59.9,166.9,23.57,no,Delhi,Student,Medium
32,82.2,154.5,36.75,no,Bangalore,Engineer,High
21,62.3,164.5,48.15,yes,Kolkata,Engineer,Low
62,67.2,163.1,27.75,no,Kolkata,Private,High
77,78.2,177.5,41.0,no,Bangalore,Government,Medium
29,60.1,170.9,24.29,no,Bangalore,Government,High
49,85.7,154.8,3.91,yes,Mumbai,Teacher,Medium
49,69.7,174.4,44.92,no,Delhi,Freelancer,Low
45,47.4,149.3,15.91,yes,Kolkata,Engineer,Low
30,59.9,158.7,8.66,no,Lucknow,Student,Low
48,89.6,170.1,49.82,yes,Delhi,Freelancer,Medium
31,55.9,163.8,18.68,no,Hyderabad,Doctor,Low
37,83.4,181.9,8.55,no,Kolkata,Teacher,Medium
35,71.8,171.7,16.95,no,Chennai,Student,Medium
46,67.4,176.3,26.66,no,Chennai,Doctor,Low
77,107.7,176.7,6.22,yes,Kolkata,Government,Low
80,50.7,165.6,18.93,no,Mumbai,Government,Low
23,58.9,159.3,34.11,yes,Lucknow,Teacher,Low
49,69.6,169.5,45.96,no,Lucknow,Teacher,Medium
46,106.2,178.7,21.08,no,Chennai,Teacher,Low
60,69.7,167.7,29.1,no,Pune,Teacher,Low
79,74.1,175.9,32.53,no,Hyderabad,Teacher,Medium
19,65.0,169.7,5.4,yes,Hyderabad,Teacher,High
77,75.4,154.5,18.43,no,Pune,Business,Low
40,65.9,155.3,34.84,yes,Delhi,Government,High
36,80.4,185.6,37.31,yes,Lucknow,Doctor,High
48,81.6,158.3,19.09,yes,Lucknow,Freelancer,Medium
68,66.5,163.6,2.32,no,Bangalore,Student,Low
22,53.1,179.2,2.33,no,Delhi,Freelancer,Low
36,71.4,158.1,27.83,no,Hyderabad,Engineer,Medium
51,91.0,163.2,28.47,no,Delhi,Student,Medium
27,57.6,167.9,28.67,no,Hyderabad,Business,Medium
42,75.0,166.6,36.64,yes,Lucknow,Business,High
19,51.9,160.3,46.22,no,Delhi,Private,Medium
79,54.4,168.1,49.53,no,Hyderabad,Freelancer,Low
28,89.5,176.8,35.65,no,Kolkata,Teacher,Medium
67,80.4,168.8,26.67,no,Kolkata,Freelancer,Low
78,75.2,163.4,8.77,no,Delhi,Business,Low
48,40.0,179.5,20.44,no,Bangalore,Student,Low
73,61.7,187.1,29.48,no,Mumbai,Business,High
32,79.1,179.6,49.99,no,Hyderabad,Student,Medium
26,48.3,158.8,8.1,yes,Lucknow,Teacher,Low
40,64.7,159.0,40.07,yes,Mumbai,Freelancer,Low
36,81.5,174.4,49.95,no,Chennai,Teacher,Low
26,47.3,171.7,40.65,no,Pune,Freelancer,Medium
52,44.8,157.8,38.82,no,Chennai,Business,Medium
38,47.6,172.9,14.42,no,Lucknow,Government,Low
26,75.0,171.0,2.16,no,Bangalore,Freelancer,Low
45,61.6,184.8,12.85,no,Pune,Engineer,High
79,83.2,165.6,39.91,yes,Pune,Teacher,Low
63,71.8,183.9,7.15,no,Delhi,Doctor,Low
68,98.2,184.3,16.21,no,Hyderabad,Doctor,Medium
24,51.4,163.3,29.0,no,Kolkata,Private,Medium
33,75.0,173.5,29.83,no,Chennai,Teacher,Low
33,58.1,167.9,28.06,no,Pune,Government,Medium
77,79.0,167.5,49.08,no,Pune,Freelancer,Low
50,71.8,172.5,2.59,no,Delhi,Government,Low
21,55.1,162.1,25.4,yes,Lucknow,Business,Medium
21,67.6,154.0,26.21,no,Mumbai,Teacher,Medium
56,71.1,164.7,16.08,no,Lucknow,Freelancer,Medium
57,61.0,181.8,27.2,yes,Bangalore,Business,Low
34,80.9,168.0,34.32,no,Lucknow,Freelancer,Medium
54,54.5,169.8,34.29,no,Kolkata,Student,High
56,101.4,177.9,6.22,yes,Lucknow,Freelancer,Medium
77,84.3,154.0,40.52,no,Kolkata,Engineer,Low
69,75.2,174.4,46.67,no,Lucknow,Freelancer,Low
46,112.7,186.7,7.93,no,Chennai,Freelancer,Medium
69,65.4,170.9,22.0,no,Delhi,Engineer,Medium
53,79.2,150.8,26.56,no,Kolkata,Freelancer,Medium
77,73.3,169.2,8.47,no,Mumbai,Freelancer,Low
55,82.0,176.1,26.16,yes,Mumbai,Student,Low
56,92.4,171.1,11.93,no,Lucknow,Student,Medium
67,78.2,172.7,46.9,yes,Bangalore,Student,Medium
80,85.6,173.9,23.53,no,Bangalore,Engineer,Low
54,61.7,160.7,49.76,no,Mumbai,Freelancer,Medium
69,66.9,161.9,4.23,yes,Mumbai,Freelancer,Medium
80,94.6,166.3,8.12,no,Lucknow,Teacher,Medium
79,79.0,173.9,23.27,no,Delhi,Freelancer,Medium
78,73.7,158.1,43.97,no,Kolkata,Doctor,Medium
52,58.7,190.6,28.65,yes,Delhi,Government,Medium
24,84.5,145.8,37.15,no,Bangalore,Government,Low
44,58.3,152.9,22.33,no,Bangalore,Business,Medium
45,53.9,175.5,3.94,no,Bangalore,Doctor,Medium
39,71.7,174.7,33.1,no,Pune,Business,High
31,40.0,169.3,32.43,no,Kolkata,Engineer,Medium
24,79.2,176.8,5.43,no,Chennai,Freelancer,Low
54,75.7,175.7,10.2,no,Lucknow,Teacher,Medium
78,64.7,170.0,24.86,yes,Bangalore,Freelancer,Medium
39,66.1,172.7,23.44,no,Bangalore,Doctor,Low
22,68.2,140.0,38.12,no,Delhi,Student,Low
79,58.2,168.7,20.6,no,Delhi,Student,Low
72,72.8,169.5,33.84,no,Chennai,Student,Low
19,66.3,189.1,35.81,no,Hyderabad,Private,Low
79,71.7,161.7,32.96,no,Chennai,Private,High
44,67.7,169.6,30.61,yes,Chennai,Private,Low
38,64.7,184.2,40.67,no,Chennai,Government,Low
71,74.2,175.6,33.54,yes,Delhi,Doctor,High
55,81.7,170.3,42.04,no,Bangalore,Private,Medium
32,62.1,179.6,32.56,no,Delhi,Freelancer,Medium
38,75.9,162.1,9.63,no,Pune,Private,Medium
27,77.8,187.3,16.85,no,Mumbai,Teacher,Low
40,50.7,176.4,17.86,no,Mumbai,Teacher,Medium
75,84.6,153.7,6.51,no,Hyderabad,Student,High
73,100.8,163.9,35.23,yes,Bangalore,Doctor,Medium
56,68.7,148.4,30.57,no,Chennai,Student,Medium
22,67.4,178.0,30.31,no,Bangalore,Business,Medium
18,66.8,175.6,24.97,no,Mumbai,Business,Low
30,79.3,165.4,28.07,no,Lucknow,Doctor,Medium
38,77.7,182.0,2.39,no,Hyderabad,Business,Medium
43,46.1,169.2,6.62,no,Bangalore,Engineer,Low
67,57.0,196.2,34.8,no,Chennai,Engineer,Medium
62,77.6,158.0,14.55,yes,Pune,Engineer,Medium
38,67.8,176.4,7.18,no,Pune,Business,Medium
70,52.5,166.0,17.78,no,Pune,Teacher,Low
35,92.5,163.2,14.22,no,Lucknow,Engineer,High
54,58.0,168.3,3.41,no,Hyderabad,Student,Medium
62,70.5,173.7,21.71,no,Hyderabad,Private,Medium
49,67.4,170.6,3.3,no,Lucknow,Teacher,Medium
53,53.8,176.8,2.02,yes,Delhi,Doctor,Low
34,72.8,176.1,40.04,no,Chennai,Business,Medium
52,75.9,184.5,17.12,no,Delhi,Student,Low
66,63.0,158.0,29.24,no,Pune,Doctor,Medium
